125	192	193	126	0	0	0	0
126	193	194	127	0	0	0	0
127	194	195	128	0	0	0	0
128	195	196	129	0	0	0	0
129	196	197	130	0	0	0	0
130	197	198	131	0	0	0	0
131	198	199	132	0	0	0	0
132	199	200	133	0	0	0	0
133	200	201	134	0	0	0	0
135	202	203	136	0	0	0	0
136	203	204	137	0	0	0	0
137	204	205	138	0	0	0	0
138	205	206	139	0	0	0	0
139	206	207	140	0	0	0	0
140	207	208	141	0	0	0	0
141	208	209	142	0	0	0	0
142	209	210	143	0	0	0	0
143	210	211	144	0	0	0	0
144	211	212	145	0	0	0	0
145	212	213	146	0	0	0	0
146	213	214	147	0	0	0	0
147	214	215	148	0	0	0	0
148	215	216	149	0	0	0	0
149	216	217	150	0	0	0	0
150	217	218	151	0	0	0	0
151	218	219	152	0	0	0	0
152	219	220	153	0	0	0	0
153	220	221	154	0	0	0	0
154	221	222	155	0	0	0	0
155	222	223	156	0	0	0	0
156	223	224	157	0	0	0	0
157	224	225	158	0	0	0	0
158	225	226	159	0	0	0	0
159	226	227	160	0	0	0	0
160	227	228	161	0	0	0	0
161	228	229	162	0	0	0	0
162	229	230	163	0	0	0	0
163	230	231	164	0	0	0	0
164	231	232	165	0	0	0	0
165	232	233	166	0	0	0	0
166	233	234	167	0	0	0	0
167	234	235	168	0	0	0	0
168	235	236	169	0	0	0	0
169	236	237	170	0	0	0	0
170	237	238	171	0	0	0	0
171	238	239	172	0	0	0	0
172	239	240	173	0	0	0	0
173	240	241	174	0	0	0	0
174	241	242	175	0	0	0	0
175	242	243	176	0	0	0	0
176	243	244	177	0	0	0	0
177	244	245	178	0	0	0	0
178	245	246	179	0	0	0	0
179	246	247	180	0	0	0	0
180	247	248	181	0	0	0	0
181	248	249	182	0	0	0	0
182	249	250	183	0	0	0	0
183	250	251	184	0	0	0	0
184	251	252	185	0	0	0	0
185	252	253	186	0	0	0	0
186	253	254	187	0	0	0	0
187	254	255	188	0	0	0	0
188	255	256	189	0	0	0	0
189	256	257	190	0	0	0	0
190	257	258	191	0	0	0	0
191	258	259	192	0	0	0	0
192	259	260	193	0	0	0	0
193	260	261	194	0	0	0	0
194	261	262	195	0	0	0	0
195	262	263	196	0	0	0	0
196	263	264	197	0	0	0	0
197	264	265	198	0	0	0	0
198	265	266	199	0	0	0	0
199	266	267	200	0	0	0	0
200	267	268	201	0	0	0	0
202	269	270	203	0	0	0	0
203	270	271	204	0	0	0	0
204	271	272	205	0	0	0	0
205	272	273	206	0	0	0	0
206	273	274	207	0	0	0	0
207	274	275	208	0	0	0	0
208	275	276	209	0	0	0	0
209	276	277	210	0	0	0	0
210	277	278	211	0	0	0	0
211	278	279	212	0	0	0	0
212	279	280	213	0	0	0	0
213	280	281	214	0	0	0	0
214	281	282	215	0	0	0	0
215	282	283	216	0	0	0	0
216	283	284	217	0	0	0	0
217	284	285	218	0	0	0	0
218	285	286	219	0	0	0	0
219	286	287	220	0	0	0	0
220	287	288	221	0	0	0	0
221	288	289	222	0	0	0	0
222	289	290	223	0	0	0	0
223	290	291	224	0	0	0	0
224	291	292	225	0	0	0	0
225	292	293	226	0	0	0	0
226	293	294	227	0	0	0	0
227	294	295	228	0	0	0	0
228	295	296	229	0	0	0	0
229	296	297	230	0	0	0	0
230	297	298	231	0	0	0	0
231	298	299	232	0	0	0	0
232	299	300	233	0	0	0	0
233	300	301	234	0	0	0	0
234	301	302	235	0	0	0	0
235	302	303	236	0	0	0	0
236	303	304	237	0	0	0	0
237	304	305	238	0	0	0	0
238	305	306	239	0	0	0	0
239	306	307	240	0	0	0	0
240	307	308	241	0	0	0	0
241	308	309	242	0	0	0	0
242	309	310	243	0	0	0	0
243	310	311	244	0	0	0	0
244	311	312	245	0	0	0	0
245	312	313	246	0	0	0	0
246	313	314	247	0	0	0	0
247	314	315	248	0	0	0	0
248	315	316	249	0	0	0	0
249	316	317	250	0	0	0	0
250	317	318	251	0	0	0	0
251	318	319	252	0	0	0	0
252	319	320	253	0	0	0	0
253	320	321	254	0	0	0	0
254	321	322	255	0	0	0	0
255	322	323	256	0	0	0	0
256	323	324	257	0	0	0	0
257	324	325	258	0	0	0	0
258	325	326	259	0	0	0	0
259	326	327	260	0	0	0	0
260	327	328	261	0	0	0	0
261	328	329	262	0	0	0	0
262	329	330	263	0	0	0	0
263	330	331	264	0	0	0	0
264	331	332	265	0	0	0	0
265	332	333	266	0	0	0	0
266	333	334	267	0	0	0	0
267	334	335	268	0	0	0	0
269	336	337	270	0	0	0	0
270	337	338	271	0	0	0	0
271	338	339	272	0	0	0	0
272	339	340	273	0	0	0	0
273	340	341	274	0	0	0	0
274	341	342	275	0	0	0	0
275	342	343	276	0	0	0	0
276	343	344	277	0	0	0	0
277	344	345	278	0	0	0	0
278	345	346	279	0	0	0	0
279	346	347	280	0	0	0	0
280	347	348	281	0	0	0	0
281	348	349	282	0	0	0	0
282	349	350	283	0	0	0	0
283	350	351	284	0	0	0	0
284	351	352	285	0	0	0	0
285	352	353	286	0	0	0	0
286	353	354	287	0	0	0	0
287	354	355	288	0	0	0	0
288	355	356	289	0	0	0	0
289	356	357	290	0	0	0	0
290	357	358	291	0	0	0	0
291	358	359	292	0	0	0	0
292	359	360	293	0	0	0	0
293	360	361	294	0	0	0	0
294	361	362	295	0	0	0	0
295	362	363	296	0	0	0	0
296	363	364	297	0	0	0	0
297	364	365	298	0	0	0	0
298	365	366	299	0	0	0	0
299	366	367	300	0	0	0	0
300	367	368	301	0	0	0	0
301	368	369	302	0	0	0	0
302	369	370	303	0	0	0	0
303	370	371	304	0	0	0	0
304	371	372	305	0	0	0	0
305	372	373	306	0	0	0	0
306	373	374	307	0	0	0	0
307	374	375	308	0	0	0	0
308	375	376	309	0	0	0	0
309	376	377	310	0	0	0	0
310	377	378	311	0	0	0	0
311	378	379	312	0	0	0	0
312	379	380	313	0	0	0	0
313	380	381	314	0	0	0	0
314	381	382	315	0	0	0	0
315	382	383	316	0	0	0	0
316	383	384	317	0	0	0	0
317	384	385	318	0	0	0	0
318	385	386	319	0	0	0	0
319	386	387	320	0	0	0	0
320	387	388	321	0	0	0	0
321	388	389	322	0	0	0	0
322	389	390	323	0	0	0	0
323	390	391	324	0	0	0	0
324	391	392	325	0	0	0	0
325	392	393	326	0	0	0	0
326	393	394	327	0	0	0	0
327	394	395	328	0	0	0	0
328	395	396	329	0	0	0	0
329	396	397	330	0	0	0	0
330	397	398	331	0	0	0	0
331	398	399	332	0	0	0	0
332	399	400	333	0	0	0	0
333	400	401	334	0	0	0	0
334	401	402	335	0	0	0	0
