-0.08	6.2045	0.43155
-0.08	6.3636	0.44871
-0.08	6.5227	0.46598
-0.08	6.6818	0.48336
-0.08	6.8409	0.50084
-0.08	7	0.51841
-0.08	7.1591	0.53606
-0.08	7.3182	0.55378
-0.08	7.4773	0.57156
-0.08	7.6364	0.58938
-0.08	7.7955	0.60724
-0.08	7.9545	0.62515
-0.08	8.1136	0.6431
-0.08	8.2727	0.66108
-0.08	8.4318	0.6791
-0.08	8.5909	0.69713
-0.08	8.75	0.71519
-0.08	8.9091	0.73324
-0.08	9.0682	0.7513
-0.08	9.2273	0.76936
-0.08	9.3864	0.78744
-0.08	9.5455	0.80553
-0.08	9.7045	0.82362
-0.08	9.8636	0.84171
-0.08	10.023	0.8598
-0.08	10.182	0.87787
-0.08	10.341	0.89594
-0.08	10.5	0.91401
0.08	0	0
0.08	0.15909	0.00016204
0.08	0.31818	0.0011524
0.08	0.47727	0.0029457
0.08	0.63636	0.0055163
0.08	0.79546	0.0088388
0.08	0.95454	0.012888
0.08	1.1136	0.017637
0.08	1.2727	0.023067
0.08	1.4318	0.029178
0.08	1.5909	0.035917
0.08	1.75	0.043262
0.08	1.9091	0.051191
0.08	2.0682	0.059682
0.08	2.2273	0.068714
0.08	2.3864	0.078263
0.08	2.5455	0.088318
0.08	2.7045	0.098873
0.08	2.8636	0.10988
0.08	3.0227	0.12133
0.08	3.1818	0.1332
0.08	3.3409	0.14547
0.08	3.5	0.15812
0.08	3.6591	0.17113
0.08	3.8182	0.1845
0.08	3.9773	0.19822
0.08	4.1364	0.21225
0.08	4.2955	0.22658
0.08	4.4545	0.24119
0.08	4.6136	0.25606
0.08	4.7727	0.27119
0.08	4.9318	0.28655
0.08	5.0909	0.30215
0.08	5.25	0.31798
0.08	5.4091	0.334
0.08	5.5682	0.35021
0.08	5.7273	0.36658
0.08	5.8864	0.38312
0.08	6.0455	0.39981
0.08	6.2045	0.41663
0.08	6.3636	0.4336
0.08	6.5227	0.4507
0.08	6.6818	0.4679
0.08	6.8409	0.48521
0.08	7	0.5026
0.08	7.1591	0.52008
0.08	7.3182	0.53762
0.08	7.4773	0.55524
0.08	7.6364	0.57294
0.08	7.7955	0.59069
0.08	7.9545	0.60849
0.08	8.1136	0.62633
0.08	8.2727	0.64421
0.08	8.4318	0.66212
0.08	8.5909	0.68005
0.08	8.75	0.69801
0.08	8.9091	0.71601
0.08	9.0682	0.73402
0.08	9.2273	0.75204
0.08	9.3864	0.77008
0.08	9.5455	0.78812
0.08	9.7045	0.80616
0.08	9.8636	0.82421
0.08	10.023	0.84227
0.08	10.182	0.86034
0.08	10.341	0.87841
0.08	10.5	0.89648
0.24	0	0
0.24	0.15909	-0.00035924
0.24	0.31818	0.00010988
0.24	0.47727	0.0013819
0.24	0.63636	0.0034312
0.24	0.79546	0.0062324
0.24	0.95454	0.0097599
0.24	1.1136	0.013988
0.24	1.2727	0.018907
0.24	1.4318	0.024566
0.24	1.5909	0.030854
0.24	1.75	0.037748
0.24	1.9091	0.045226
0.24	2.0682	0.053266
0.24	2.2273	0.061846
0.24	2.3864	0.070944
0.24	2.5455	0.080567
0.24	2.7045	0.090741
0.24	2.8636	0.10137
0.24	3.0227	0.11244
0.24	3.1818	0.12392
0.24	3.3409	0.13581
0.24	3.5	0.14808
0.24	3.6591	0.16071
0.24	3.8182	0.17373
0.24	3.9773	0.18714
0.24	4.1364	0.20086
0.24	4.2955	0.21487
0.24	4.4545	0.22917
0.24	4.6136	0.24373
0.24	4.7727	0.25855
0.24	4.9318	0.2736
0.24	5.0909	0.28893
0.24	5.25	0.30451
0.24	5.4091	0.32029
0.24	5.5682	0.33626
0.24	5.7273	0.35239
0.24	5.8864	0.36869
0.24	6.0455	0.38513
0.24	6.2045	0.40171
0.24	6.3636	0.41849
0.24	6.5227	0.43541
0.24	6.6818	0.45244
0.24	6.8409	0.46957
0.24	7	0.48679
0.24	7.1591	0.5041
0.24	7.3182	0.52147
0.24	7.4773	0.53891
0.24	7.6364	0.55649
0.24	7.7955	0.57414
0.24	7.9545	0.59184
0.24	8.1136	0.60957
0.24	8.2727	0.62734
0.24	8.4318	0.64514
0.24	8.5909	0.66297
0.24	8.75	0.68082
0.24	8.9091	0.69877
0.24	9.0682	0.71674
0.24	9.2273	0.73472
0.24	9.3864	0.75271
0.24	9.5455	0.77071
0.24	9.7045	0.78871
0.24	9.8636	0.80672
0.24	10.023	0.82473
0.24	10.182	0.8428
0.24	10.341	0.86088
0.24	10.5	0.87895
0.4	0	0
0.4	0.15909	-0.00088052
0.4	0.31818	-0.00093268
0.4	0.47727	-0.00018198
0.4	0.63636	0.0013461
0.4	0.79546	0.003626
0.4	0.95454	0.0066322
0.4	1.1136	0.010339
0.4	1.2727	0.014747
0.4	1.4318	0.019955
0.4	1.5909	0.025791
0.4	1.75	0.032234
0.4	1.9091	0.03926
0.4	2.0682	0.046849
0.4	2.2273	0.054978
0.4	2.3864	0.063625
0.4	2.5455	0.072817
0.4	2.7045	0.082609
0.4	2.8636	0.092858
0.4	3.0227	0.10354
0.4	3.1818	0.11465
0.4	3.3409	0.12615
0.4	3.5	0.13804
0.4	3.6591	0.15029
0.4	3.8182	0.16296
0.4	3.9773	0.17605
0.4	4.1364	0.18946
0.4	4.2955	0.20317
0.4	4.4545	0.21715
0.4	4.6136	0.2314
0.4	4.7727	0.24591
0.4	4.9318	0.26065
0.4	5.0909	0.27571
0.4	5.25	0.29105
0.4	5.4091	0.30659
0.4	5.5682	0.32231
0.4	5.7273	0.3382
0.4	5.8864	0.35425
0.4	6.0455	0.37045
0.4	6.2045	0.38679
0.4	6.3636	0.40338
0.4	6.5227	0.42013
0.4	6.6818	0.43699
0.4	6.8409	0.45394
0.4	7	0.47099
0.4	7.1591	0.48812
0.4	7.3182	0.50532
0.4	7.4773	0.52258
0.4	7.6364	0.54005
0.4	7.7955	0.55759
0.4	7.9545	0.57518
0.4	8.1136	0.59281
0.4	8.2727	0.61047
0.4	8.4318	0.62817
0.4	8.5909	0.64589
0.4	8.75	0.66363
0.4	8.9091	0.68154
0.4	9.0682	0.69947
0.4	9.2273	0.7174
0.4	9.3864	0.73535
0.4	9.5455	0.7533
0.4	9.7045	0.77126
0.4	9.8636	0.78922
0.4	10.023	0.8072
0.4	10.182	0.82527
0.4	10.341	0.84334
0.4	10.5	0.86141
